"di_id","year","direction","flow_type","flow_name","value"
"NO",2007,"in","official","oofs-interest",0
"NO",2007,"out","commercial","fdi-devcountries",0
"NO",2007,"out","official","dfis-out",45201393.0689754
"NO",2007,"out","official","oda-out",3394001438.8715
"NO",2007,"out","official","oofs-out",4616415.55558546
"NO",2007,"out","private","pda-out",0
"NO",2007,"out","private","remittances-devcountries",0
"NZ",2007,"in","official","oda-capital-repay",0
"NZ",2007,"in","official","oda-interest",0
"NZ",2007,"in","official","oofs-capital-repay",0
"NZ",2007,"in","official","oofs-interest",0
"NZ",2007,"out","commercial","fdi-devcountries",0
"NZ",2007,"out","official","dfis-out",0
"NZ",2007,"out","official","oda-out",355884936.893561
"NZ",2007,"out","official","oofs-out",9125254.79214259
"NZ",2007,"out","private","pda-out",0
"NZ",2007,"out","private","remittances-devcountries",0
"PL",2007,"in","official","oda-capital-repay",7815841.86268127
"PL",2007,"in","official","oda-interest",0
"PL",2007,"in","official","oofs-capital-repay",0
"PL",2007,"in","official","oofs-interest",0
"PL",2007,"out","commercial","fdi-devcountries",0
"PL",2007,"out","official","dfis-out",0
"PL",2007,"out","official","oda-out",320872227.464051
"PL",2007,"out","official","oofs-out",0
"PL",2007,"out","private","pda-out",0
"PL",2007,"out","private","remittances-devcountries",0
"PT",2007,"in","official","oda-capital-repay",5533146.33377976
"EE",2006,"out","private","pda-out",0
"PT",2007,"in","official","oda-interest",1324469.67359768
"PT",2007,"in","official","oofs-capital-repay",2054766567.11014
"PT",2007,"in","official","oofs-interest",453151614.312152
"PT",2007,"out","commercial","fdi-devcountries",0
"PT",2007,"out","official","dfis-out",0
"PT",2007,"out","official","oda-out",415534932.858723
"PT",2007,"out","official","oofs-out",1848227720.57537
"PT",2007,"out","private","pda-out",0
"PT",2007,"out","private","remittances-devcountries",0
"QA",2007,"in","official","oda-capital-repay",0
"QA",2007,"in","official","oda-interest",0
"QA",2007,"in","official","oofs-capital-repay",0
"QA",2007,"in","official","oofs-interest",0
"QA",2007,"out","commercial","fdi-devcountries",0
"QA",2007,"out","official","dfis-out",0
"QA",2007,"out","official","oda-out",0
"QA",2007,"out","official","oofs-out",0
"QA",2007,"out","private","pda-out",0
"QA",2007,"out","private","remittances-devcountries",0
"RO",2007,"in","official","oda-capital-repay",0
"RO",2007,"in","official","oda-interest",0
"RO",2007,"in","official","oofs-capital-repay",0
"RO",2007,"in","official","oofs-interest",0
"RO",2007,"out","commercial","fdi-devcountries",0
"RO",2007,"out","official","dfis-out",0
"RO",2007,"out","official","oda-out",0
"RO",2007,"out","official","oofs-out",0
"RO",2007,"out","private","pda-out",0
"RO",2007,"out","private","remittances-devcountries",0
"RU",2007,"in","official","oda-capital-repay",0
"RU",2007,"in","official","oda-interest",0
"RU",2007,"in","official","oofs-capital-repay",0
"RU",2007,"in","official","oofs-interest",0
"RU",2007,"out","commercial","fdi-devcountries",0
"RU",2007,"out","official","dfis-out",0
"RU",2007,"out","official","oda-out",0
"RU",2007,"out","official","oofs-out",0
"RU",2007,"out","private","pda-out",0
"RU",2007,"out","private","remittances-devcountries",0
"SA",2007,"in","official","oda-capital-repay",90862102.7921377
"SA",2007,"in","official","oda-interest",0
"SA",2007,"in","official","oofs-capital-repay",0
"SA",2007,"in","official","oofs-interest",0
"SA",2007,"out","commercial","fdi-devcountries",0
"SA",2007,"out","official","dfis-out",0
"SA",2007,"out","official","oda-out",1471917971.19665
"SA",2007,"out","official","oofs-out",0
"SA",2007,"out","private","pda-out",0
"SA",2007,"out","private","remittances-devcountries",0
"SE",2007,"in","official","oda-capital-repay",0
"SE",2007,"in","official","oda-interest",0
"SE",2007,"in","official","oofs-capital-repay",10729646.7073639
"SE",2007,"in","official","oofs-interest",3545927.76459114
"SE",2007,"out","commercial","fdi-devcountries",0
"SE",2007,"out","official","dfis-out",39933448.4278723
"SE",2007,"out","official","oda-out",3985898397.64121
"SE",2007,"out","official","oofs-out",35560327.4008609
"SE",2007,"out","private","pda-out",0
"SE",2007,"out","private","remittances-devcountries",0
"SI",2007,"in","official","oda-capital-repay",0
"SI",2007,"in","official","oda-interest",0
"SI",2007,"in","official","oofs-capital-repay",0
"SI",2007,"in","official","oofs-interest",0
"SI",2007,"out","commercial","fdi-devcountries",0
"SI",2007,"out","official","dfis-out",0
"SI",2007,"out","official","oda-out",48468708.796312
"SI",2007,"out","official","oofs-out",0
"SI",2007,"out","private","pda-out",0
"SI",2007,"out","private","remittances-devcountries",0
"SK",2007,"in","official","oda-capital-repay",0
"SK",2007,"in","official","oda-interest",0
"SK",2007,"in","official","oofs-capital-repay",0
"SK",2007,"in","official","oofs-interest",0
"SK",2007,"out","commercial","fdi-devcountries",0
"SK",2007,"out","official","dfis-out",0
"SK",2007,"out","official","oda-out",64462411.3062706
"SK",2007,"out","official","oofs-out",0
"SK",2007,"out","private","pda-out",0
"SK",2007,"out","private","remittances-devcountries",0
"TW",2007,"in","official","oda-capital-repay",0
"TW",2007,"in","official","oda-interest",0
"TW",2007,"in","official","oofs-capital-repay",0
"TW",2007,"in","official","oofs-interest",0
"TW",2007,"out","commercial","fdi-devcountries",0
"TW",2007,"out","official","dfis-out",0
"TW",2007,"out","official","oda-out",495937822.742957
"TW",2007,"out","official","oofs-out",0
"TW",2007,"out","private","pda-out",0
"TW",2007,"out","private","remittances-devcountries",0
"US",2007,"in","official","oda-capital-repay",922444130.801067
"US",2007,"in","official","oda-interest",368580431.354666
"US",2007,"in","official","oofs-capital-repay",2227439134.8776
"US",2007,"in","official","oofs-interest",549744788.863936
"US",2007,"out","commercial","fdi-devcountries",0
"US",2007,"out","official","dfis-out",1127557050.66094
"US",2007,"out","official","oda-out",25605540534.1426
"US",2007,"out","official","oofs-out",423491715.996506
"US",2007,"out","private","pda-out",0
"US",2007,"out","private","remittances-devcountries",0
"AE",2006,"in","official","oda-capital-repay",68054885.536955
"AE",2006,"in","official","oda-interest",0
"AE",2006,"in","official","oofs-capital-repay",0
"AE",2006,"in","official","oofs-interest",0
"AE",2006,"out","commercial","fdi-devcountries",0
"AE",2006,"out","official","dfis-out",0
"AE",2006,"out","official","oda-out",881388185.461584
"AE",2006,"out","official","oofs-out",0
"AE",2006,"out","private","pda-out",0
"AE",2006,"out","private","remittances-devcountries",0
"AT",2006,"in","official","oda-capital-repay",4602401.57573557
"AT",2006,"in","official","oda-interest",4530328.17298356
"AT",2006,"in","official","oofs-capital-repay",144095324.502057
"AT",2006,"in","official","oofs-interest",110570896.021978
"AT",2006,"out","commercial","fdi-devcountries",0
"AT",2006,"out","official","dfis-out",0
"AT",2006,"out","official","oda-out",1554582112.55931
"AT",2006,"out","official","oofs-out",153454570.659425
"AT",2006,"out","private","pda-out",0
"AT",2006,"out","private","remittances-devcountries",0
"AU",2006,"in","official","oda-capital-repay",0
"AU",2006,"in","official","oda-interest",0
"AU",2006,"in","official","oofs-capital-repay",0
"AU",2006,"in","official","oofs-interest",0
"AU",2006,"out","commercial","fdi-devcountries",0
"AU",2006,"out","official","dfis-out",0
"AU",2006,"out","official","oda-out",2605907218.12759
"AU",2006,"out","official","oofs-out",233132730.51466
"AU",2006,"out","private","pda-out",0
"AU",2006,"out","private","remittances-devcountries",0
"BE",2006,"in","official","oda-capital-repay",38216767.1077415
"BE",2006,"in","official","oda-interest",3142759.97301406
"BE",2006,"in","official","oofs-capital-repay",466891242.016586
"BE",2006,"in","official","oofs-interest",0
"BE",2006,"out","commercial","fdi-devcountries",0
"BE",2006,"out","official","dfis-out",28424358.2248166
"BE",2006,"out","official","oda-out",2061136821.91702
"BE",2006,"out","official","oofs-out",29735344.3600561
"BE",2006,"out","private","pda-out",0
"BE",2006,"out","private","remittances-devcountries",0
"BG",2006,"in","official","oda-capital-repay",0
"BG",2006,"in","official","oda-interest",0
"BG",2006,"in","official","oofs-capital-repay",0
"BG",2006,"in","official","oofs-interest",0
"BG",2006,"out","commercial","fdi-devcountries",0
"BG",2006,"out","official","dfis-out",0
"BG",2006,"out","official","oda-out",0
"BG",2006,"out","official","oofs-out",0
"BG",2006,"out","private","pda-out",0
"BG",2006,"out","private","remittances-devcountries",0
"CA",2006,"in","official","oda-capital-repay",43391461.4492877
"CA",2006,"in","official","oda-interest",0
"CA",2006,"in","official","oofs-capital-repay",1673419573.54818
"CA",2006,"in","official","oofs-interest",391277877.05736
"CA",2006,"out","commercial","fdi-devcountries",0
"CA",2006,"out","official","dfis-out",0
"CA",2006,"out","official","oda-out",3855026875.49242
"CA",2006,"out","official","oofs-out",2284549589.68562
"CA",2006,"out","private","pda-out",0
"CA",2006,"out","private","remittances-devcountries",0
"CH",2006,"in","official","oda-capital-repay",14306062.7725992
"CH",2006,"in","official","oda-interest",0
"CH",2006,"in","official","oofs-capital-repay",0
"CH",2006,"in","official","oofs-interest",0
"CH",2006,"out","commercial","fdi-devcountries",0
"CH",2006,"out","official","dfis-out",0
"CH",2006,"out","official","oda-out",2225956202.80248
"CH",2006,"out","official","oofs-out",23158358.8919821
"CH",2006,"out","private","pda-out",0
"CH",2006,"out","private","remittances-devcountries",0
"CY",2006,"in","official","oda-capital-repay",0
"CY",2006,"in","official","oda-interest",0
"CY",2006,"in","official","oofs-capital-repay",0
"CY",2006,"in","official","oofs-interest",0
"CY",2006,"out","commercial","fdi-devcountries",0
"CY",2006,"out","official","dfis-out",0
"CY",2006,"out","official","oda-out",24827986.8124874
"CY",2006,"out","official","oofs-out",0
"CY",2006,"out","private","pda-out",0
"CY",2006,"out","private","remittances-devcountries",0
"CZ",2006,"in","official","oda-capital-repay",0
"CZ",2006,"in","official","oda-interest",0
"CZ",2006,"in","official","oofs-capital-repay",0
"CZ",2006,"in","official","oofs-interest",0
"CZ",2006,"out","commercial","fdi-devcountries",0
"CZ",2006,"out","official","dfis-out",0
"CZ",2006,"out","official","oda-out",167625226.927604
"CZ",2006,"out","official","oofs-out",0
"CZ",2006,"out","private","pda-out",0
"CZ",2006,"out","private","remittances-devcountries",0
"DE",2006,"in","official","oda-capital-repay",1335687388.94783
"DE",2006,"in","official","oda-interest",319474434.883823
"DE",2006,"in","official","oofs-capital-repay",3423801872.01228
"DE",2006,"in","official","oofs-interest",419679525.282771
"DE",2006,"out","commercial","fdi-devcountries",10044264320.9244
"DE",2006,"out","official","dfis-out",1428939686.66574
"DE",2006,"out","official","oda-out",12171372920.2937
"DE",2006,"out","official","oofs-out",116134871.402893
"DE",2006,"out","private","pda-out",0
"DE",2006,"out","private","remittances-devcountries",0
"DK",2006,"in","official","oda-capital-repay",48633785.360807
"DK",2006,"in","official","oda-interest",9063759.82565515
"DK",2006,"in","official","oofs-capital-repay",13931334.5468403
"DK",2006,"in","official","oofs-interest",11098909.6013231
"DK",2006,"out","commercial","fdi-devcountries",0
"DK",2006,"out","official","dfis-out",69038280.8381242
"DK",2006,"out","official","oda-out",2428153982.08984
"DK",2006,"out","official","oofs-out",49200270.3499105
"DK",2006,"out","private","pda-out",0
"DK",2006,"out","private","remittances-devcountries",0
"EE",2006,"in","official","oda-capital-repay",0
"EE",2006,"in","official","oda-interest",0
"EE",2006,"in","official","oofs-capital-repay",0
"EE",2006,"in","official","oofs-interest",0
"EE",2006,"out","commercial","fdi-devcountries",44386878.9937673
"EE",2006,"out","official","dfis-out",0
"EE",2006,"out","official","oda-out",17519068.2491366
"EE",2006,"out","private","remittances-devcountries",0
"ES",2006,"in","official","oda-capital-repay",261484360.970048
"ES",2006,"in","official","oda-interest",4959153.58389116
"ES",2006,"in","official","oofs-capital-repay",0
"ES",2006,"in","official","oofs-interest",0
"ES",2006,"out","commercial","fdi-devcountries",0
"ES",2006,"out","official","dfis-out",73875428.6500323
"ES",2006,"out","official","oda-out",3929406595.71152
"ES",2006,"out","official","oofs-out",0
"ES",2006,"out","private","pda-out",0
"ES",2006,"out","private","remittances-devcountries",0
"FI",2006,"in","official","oda-capital-repay",3488272.41920186
"FI",2006,"in","official","oda-interest",0
"FI",2006,"in","official","oofs-capital-repay",0
"FI",2006,"in","official","oofs-interest",0
"FI",2006,"out","commercial","fdi-devcountries",0
"FI",2006,"out","official","dfis-out",21356798.0100157
"FI",2006,"out","official","oda-out",885482097.830668
"FI",2006,"out","official","oofs-out",0
"FI",2006,"out","private","pda-out",0
"FI",2006,"out","private","remittances-devcountries",0
"FR",2006,"in","official","oda-capital-repay",1190326914.5419
"FR",2006,"in","official","oda-interest",364308604.652855
"FR",2006,"in","official","oofs-capital-repay",281318741.039337
"FR",2006,"in","official","oofs-interest",1082385079.62413
"FR",2006,"out","commercial","fdi-devcountries",7644833268.25391
"FR",2006,"out","official","dfis-out",379954219.797463
"FR",2006,"out","official","oda-out",12538807642.8713
"FR",2006,"out","official","oofs-out",305946533.188851
"FR",2006,"out","private","pda-out",0
"FR",2006,"out","private","remittances-devcountries",0
"GB",2006,"in","official","oda-capital-repay",551967279.945875
"GB",2006,"in","official","oda-interest",1498489.99183615
"GB",2006,"in","official","oofs-capital-repay",75910083.6132838
"GB",2006,"in","official","oofs-interest",43657349.359468
"GB",2006,"out","commercial","fdi-devcountries",0
"GB",2006,"out","official","dfis-out",813344765.859322
"GB",2006,"out","official","oda-out",13149662014.5345
"GB",2006,"out","official","oofs-out",11012392.8930241
"GB",2006,"out","private","pda-out",0
"GB",2006,"out","private","remittances-devcountries",0
"GR",2006,"in","official","oda-capital-repay",0
"GR",2006,"in","official","oda-interest",0
"GR",2006,"in","official","oofs-capital-repay",0
"GR",2006,"in","official","oofs-interest",0
"GR",2006,"out","commercial","fdi-devcountries",0
"GR",2006,"out","official","dfis-out",0
"GR",2006,"out","official","oda-out",393916297.745744
"GR",2006,"out","official","oofs-out",7618372.22933347
"GR",2006,"out","private","pda-out",0
"GR",2006,"out","private","remittances-devcountries",0
"HR",2006,"in","official","oda-capital-repay",0
"HR",2006,"in","official","oda-interest",0
"HR",2006,"in","official","oofs-capital-repay",0
"HR",2006,"in","official","oofs-interest",0
"HR",2006,"out","commercial","fdi-devcountries",0
"HR",2006,"out","official","dfis-out",0
"HR",2006,"out","official","oda-out",0
"HR",2006,"out","official","oofs-out",0
"HR",2006,"out","private","pda-out",0
"HR",2006,"out","private","remittances-devcountries",0
"HU",2006,"in","official","oda-capital-repay",0
"HU",2006,"in","official","oda-interest",0
"HU",2006,"in","official","oofs-capital-repay",0
"HU",2006,"in","official","oofs-interest",0
"HU",2006,"out","commercial","fdi-devcountries",0
"HU",2006,"out","official","dfis-out",0
"HU",2006,"out","official","oda-out",150969788.736554
